UTC_TS,LEVEL,COMPONENT,MESSAGE
10:31:59.681,TRACE,main,Loading config template: tpl/LinkView.json
10:31:59.681,TRACE,main,Loading config template: tpl/LinkSf.json
10:31:59.681,TRACE,main,Loading config template: tpl/LinkPub.json
10:31:59.681,TRACE,main,Loading config template: tpl/LinkIn.json
10:31:59.682,TRACE,main,Loading config template: tpl/LinkOut.json
10:31:59.682,TRACE,main,Loading config template: tpl/Redundancy.json
10:31:59.682,TRACE,main,Loading config template: tpl/LDAPConfig.json
10:31:59.682,TRACE,main,Loading config template: tpl/Users.json
10:31:59.682,TRACE,main,Loading config template: tpl/Local user.json
10:31:59.682,TRACE,main,Loading config template: tpl/LDAP.json
10:31:59.683,TRACE,main,Loading config template: tpl/LDAP user.json
10:31:59.683,TRACE,main,Loading config template: tpl/LDAP group.json
10:31:59.683,TRACE,main,Loading config template: tpl/AuthRole.json
10:31:59.683,TRACE,main,Loading config template: tpl/RoleList.json
10:31:59.683,TRACE,main,Loading config template: tpl/LDAP client.json
10:31:59.683,TRACE,main,Loading config template: tpl/RedundancyAgentPrimary.json
10:31:59.683,TRACE,main,Loading config template: tpl/RedundancyAgentBackup.json
10:31:59.810,DEBUG,main,Loading library: nedb
10:31:59.810,DEBUG,main,Loading library/module: 5bb370e99b3dbf6ea326573fbe9cd0c8
10:31:59.810,DEBUG,main,Loading file: /opt/n3uron/bin/lib/5bb370e99b3dbf6ea326573fbe9cd0c8-1.8.0-211130.0742.n3b
10:31:59.831,DEBUG,main,File loaded OK
10:31:59.831,DEBUG,main,Library/module loaded OK
10:31:59.878,DEBUG,main,Library loaded OK
10:31:59.881,DEBUG,main,Loading library: jszip
10:31:59.881,DEBUG,main,Loading library/module: a2c2894b7e1664217235a2d32975ef2a
10:31:59.881,DEBUG,main,Loading file: /opt/n3uron/bin/lib/a2c2894b7e1664217235a2d32975ef2a-3.7.1-211202.0727.n3b
10:31:59.882,DEBUG,main,File loaded OK
10:31:59.882,DEBUG,main,Library/module loaded OK
10:31:59.891,DEBUG,main,Library loaded OK
10:31:59.901,DEBUG,main,Loading library: ws
10:31:59.902,DEBUG,main,Loading library/module: 9fb0993a8fcd549343fda3100e4f4e84
10:31:59.902,DEBUG,main,Loading file: /opt/n3uron/bin/lib/9fb0993a8fcd549343fda3100e4f4e84-1.1.0-211130.0744.n3b
10:31:59.903,DEBUG,main,File loaded OK
10:31:59.903,DEBUG,main,Library/module loaded OK
10:31:59.918,DEBUG,main,Library loaded OK
10:31:59.922,DEBUG,main,Loading library: forge
10:31:59.922,DEBUG,main,Loading library/module: c464c658c284d01a63657dba3f1167f4
10:31:59.923,DEBUG,main,Loading file: /opt/n3uron/bin/lib/c464c658c284d01a63657dba3f1167f4-0.10.0-211130.0740.n3b
10:31:59.932,DEBUG,main,File loaded OK
10:31:59.932,DEBUG,main,Library/module loaded OK
10:31:59.977,DEBUG,main,Library loaded OK
10:31:59.993,DEBUG,main,Loading library: ldapjs
10:31:59.993,DEBUG,main,Loading library/module: d632803e7b07e64b09f6fdc5c2f65e6b
10:31:59.993,DEBUG,main,Loading file: /opt/n3uron/bin/lib/d632803e7b07e64b09f6fdc5c2f65e6b-2.3.1-211130.0740.n3b
10:32:00.005,DEBUG,main,File loaded OK
10:32:00.005,DEBUG,main,Library/module loaded OK
10:32:00.121,DEBUG,main,Library loaded OK
10:32:00.140,DEBUG,Bootstrap,Validating configuration...
10:32:00.140,DEBUG,main,Code length: 0.1 kb
10:32:00.141,DEBUG,Bootstrap,Configuration validated OK
10:32:00.159,DEBUG,ApiManager,Loading namespaces
10:32:00.169,DEBUG,Group:/,Validating configuration...
10:32:00.169,DEBUG,Group:/,Configuration validated OK
10:32:00.169,DEBUG,Group:/,Loaded OK
10:32:00.170,DEBUG,main,Code length: 0.3 kb
10:32:00.170,DEBUG,LinkManager,Validating configuration...
10:32:00.172,DEBUG,LinkManager,Configuration validated OK
10:32:00.173,DEBUG,main,Code length: 0.5 kb
10:32:00.173,TRACE,Module:WebUI,Signature: d310643bd7720b6f87b262f8dbfbe4e1. Hostname: lenovo-X230. Type: WebUI. Name: WebUI.
10:32:00.173,TRACE,Module:Historian,Signature: 30892c68cc4f2f49e8d0ac4915b9122a. Hostname: lenovo-X230. Type: Historian. Name: Historian.
10:32:00.173,TRACE,Module:DerivedTags,Signature: 9f3e60b5610af20a60edb8fde97bef28. Hostname: lenovo-X230. Type: DerivedTags. Name: DerivedTags.
10:32:00.173,DEBUG,ModuleManager,Loading module cache from disk
10:32:00.174,DEBUG,Module:WebUI,"License acquired OK, mode: production"
10:32:00.174,DEBUG,main,Code length: 0.1 kb
10:32:00.174,DEBUG,RedundancyManager,Validating configuration...
10:32:00.176,DEBUG,RedundancyManager,Configuration validated OK
10:32:00.177,DEBUG,main,Code length: 0.0 kb
10:32:00.177,DEBUG,LDAPManager,Validating configuration...
10:32:00.178,DEBUG,main,Code length: 0.1 kb
10:32:00.178,DEBUG,AuthenticationManager,Validating configuration...
10:32:00.178,DEBUG,AuthenticationManager,Creating role Administrator
10:32:00.178,DEBUG,AuthenticationManager,Creating role User
10:32:00.178,DEBUG,AuthenticationManager,Creating role WebVision
10:32:00.179,DEBUG,main,Code length: 0.5 kb
10:32:00.180,DEBUG,Module:Historian,"License acquired OK, mode: demo"
10:32:00.180,DEBUG,Module:DerivedTags,"License acquired OK, mode: demo"
10:32:00.181,DEBUG,AlarmManager,Validating configuration...
10:32:00.181,DEBUG,AlarmManager,Configuration validated OK
10:32:00.189,DEBUG,ApiManager,Handshake initiated
10:32:00.229,DEBUG,ModuleManager,Module cache loaded OK (v1.38.3-221117.1159)
10:32:00.240,DEBUG,AlarmManager,Datastore loaded OK
10:32:00.248,DEBUG,AlarmManager,Persistent data loaded OK
10:32:00.248,DEBUG,TagManager,Loading datastore ...
10:32:00.255,DEBUG,TagManager,Datastore loaded OK
10:32:00.255,DEBUG,TagManager,Persistent data loaded OK
10:32:00.256,DEBUG,main,Code length: 0.0 kb
10:32:00.258,DEBUG,main,Code length: 6.6 kb
10:32:00.258,DEBUG,Group:/,Validating configuration...
10:32:00.258,DEBUG,Group:/,Configuration validated OK
10:32:00.258,DEBUG,Group:/,Loading contained tags...
10:32:00.258,DEBUG,Tag:/SImTag,Validating configuration...
10:32:00.258,ERROR,Tag:/SImTag,"Invalid configuration: Required field not found or undefined: ""mode"""
10:32:00.258,DEBUG,Tag:/DV_Random,Validating configuration...
10:32:00.258,ERROR,Tag:/DV_Random,"Invalid configuration: Required field not found or undefined: ""mode"""
10:32:00.258,DEBUG,Tag:/DV_AVG,Validating configuration...
10:32:00.259,ERROR,Tag:/DV_AVG,"Invalid configuration: Required field not found or undefined: ""mode"""
10:32:00.259,DEBUG,Tag:/DV_SimPlusOneCron1min,Validating configuration...
10:32:00.259,ERROR,Tag:/DV_SimPlusOneCron1min,"Invalid configuration: Required field not found or undefined: ""mode"""
10:32:00.259,DEBUG,Tag:/DV_SimPlusOneOnChange,Validating configuration...
10:32:00.259,ERROR,Tag:/DV_SimPlusOneOnChange,"Invalid configuration: Required field not found or undefined: ""mode"""
10:32:00.259,DEBUG,Group:/,Loading contained groups...
10:32:00.259,DEBUG,Group:/Group,Validating configuration...
10:32:00.259,DEBUG,Group:/Group,Configuration validated OK
10:32:00.259,DEBUG,Group:/Group,Loading contained tags...
10:32:00.259,DEBUG,Tag:/Group/_r,Validating configuration...
10:32:00.259,ERROR,Tag:/Group/_r,"Invalid configuration: Required field not found or undefined: ""mode"""
10:32:00.259,DEBUG,Tag:/Group/TempDV,Validating configuration...
10:32:00.259,DEBUG,Tag:/Group/TempDV,Configuration validated OK
10:32:00.259,TRACE,Tag:/Group/TempDV,Loading alarms/events
10:32:00.259,TRACE,Tag:/Group/TempDV,"Tag alarms/events loaded OK, count = 0"
10:32:00.259,DEBUG,Group:/Group,Loaded OK
10:32:00.260,DEBUG,Group:/,Loaded OK
10:32:00.260,ERROR,TagManager,6 local tags failed to load
10:32:00.261,DEBUG,main,Code length: 0.3 kb
10:32:00.261,DEBUG,LinkManager,Validating configuration...
10:32:00.261,DEBUG,LinkManager,Configuration validated OK
10:32:00.261,DEBUG,main,Code length: 0.5 kb
10:32:00.677,TRACE,ApiSession:WebUI,Call: 1 (system.status)
10:32:00.678,TRACE,ApiSession:WebUI,Callback: 1
10:32:00.680,TRACE,ApiSession:WebUI,Call: 2 (tag.subscribe)
10:32:00.680,TRACE,ApiSession:WebUI,Callback: 2
10:32:00.769,DEBUG,ApiManager,Handshake initiated
10:32:00.778,DEBUG,ApiManager,Handshake initiated
10:32:03.304,DEBUG,Module:Historian,Restarting in 5000 ms
10:32:03.304,DEBUG,ApiSession:?,Closing...
10:32:03.343,DEBUG,ApiSession:DerivedTags,Closing...
10:32:03.343,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":null,""quality"":0,""ts"":1722335523343}"
10:32:03.349,DEBUG,Module:DerivedTags,Restarting in 5000 ms
10:32:08.311,DEBUG,ApiManager,Handshake initiated
10:32:08.356,DEBUG,ApiManager,Handshake initiated
10:32:10.809,DEBUG,Module:Historian,Restarting in 5000 ms
10:32:10.809,DEBUG,ApiSession:?,Closing...
10:32:10.831,DEBUG,ApiSession:DerivedTags,Closing...
10:32:10.831,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":null,""quality"":32,""ts"":1722335530831}"
10:32:10.835,DEBUG,Module:DerivedTags,Restarting in 5000 ms
10:32:11.200,TRACE,ApiSession:WebUI,Call: 3 (authentication.get)
10:32:11.200,DEBUG,AuthenticationManager,Authenticating admin
10:32:11.200,DEBUG,AuthenticationManager,"Roles found [""Administrator""]"
10:32:11.201,TRACE,ApiSession:WebUI,Callback: 3
10:32:11.363,TRACE,ApiSession:WebUI,Call: 4 (system.errorCount)
10:32:11.364,TRACE,ApiSession:WebUI,Callback: 4
10:32:11.364,TRACE,ApiSession:WebUI,Call: 5 (system.getStandby)
10:32:11.364,TRACE,ApiSession:WebUI,Callback: 5
10:32:11.404,TRACE,ApiSession:WebUI,Call: 6 (system.errorCount)
10:32:11.404,TRACE,ApiSession:WebUI,Callback: 6
10:32:11.404,TRACE,ApiSession:WebUI,Call: 7 (system.getStandby)
10:32:11.405,TRACE,ApiSession:WebUI,Callback: 7
10:32:11.525,TRACE,ApiSession:WebUI,Call: 8 (module.getConfigList)
10:32:11.526,DEBUG,ModuleManager,Getting config list: <null>
10:32:11.527,TRACE,ApiSession:WebUI,Callback: 8
10:32:11.550,TRACE,ApiSession:WebUI,Call: 9 (module.getConfigPresent)
10:32:11.551,DEBUG,ModuleManager,Getting config presence: <null>
10:32:11.554,TRACE,ApiSession:WebUI,Callback: 9
10:32:11.569,TRACE,ApiSession:WebUI,Call: 10 (module.details)
10:32:11.572,TRACE,ApiSession:WebUI,Callback: 10
10:32:11.584,TRACE,ApiSession:WebUI,Call: 11 (module.getConfigList)
10:32:11.584,DEBUG,ModuleManager,Getting config list: WebUI
10:32:11.584,TRACE,ApiSession:WebUI,Callback: 11
10:32:11.585,TRACE,ApiSession:WebUI,Call: 12 (module.getConfigList)
10:32:11.585,DEBUG,ModuleManager,Getting config list: Historian
10:32:11.585,TRACE,ApiSession:WebUI,Callback: 12
10:32:11.586,TRACE,ApiSession:WebUI,Call: 13 (module.getConfigList)
10:32:11.586,DEBUG,ModuleManager,Getting config list: DerivedTags
10:32:11.587,TRACE,ApiSession:WebUI,Callback: 13
10:32:11.595,TRACE,ApiSession:WebUI,Call: 14 (module.getConfigPresent)
10:32:11.596,DEBUG,ModuleManager,Getting config presence: WebUI
10:32:11.596,TRACE,ApiSession:WebUI,Callback: 14
10:32:11.597,TRACE,ApiSession:WebUI,Call: 15 (module.getConfigPresent)
10:32:11.597,DEBUG,ModuleManager,Getting config presence: Historian
10:32:11.597,TRACE,ApiSession:WebUI,Callback: 15
10:32:11.597,TRACE,ApiSession:WebUI,Call: 16 (module.getConfigPresent)
10:32:11.598,DEBUG,ModuleManager,Getting config presence: DerivedTags
10:32:11.598,TRACE,ApiSession:WebUI,Callback: 16
10:32:11.726,TRACE,ApiSession:WebUI,Call: 17 (module.getConfigDef)
10:32:11.726,DEBUG,ModuleManager,Getting config definition: <null>/default
10:32:11.726,TRACE,ApiSession:WebUI,Callback: 17
10:32:11.732,TRACE,ApiSession:WebUI,Call: 18 (module.getConfigTemplate)
10:32:11.732,DEBUG,ModuleManager,Getting config template: <null>/default
10:32:11.733,TRACE,ApiSession:WebUI,Callback: 18
10:32:11.750,TRACE,ApiSession:WebUI,Call: 19 (module.getConfigTemplate)
10:32:11.750,DEBUG,ModuleManager,Getting config template: <null>/AlarmsEvents
10:32:11.750,TRACE,ApiSession:WebUI,Callback: 19
10:32:11.757,TRACE,ApiSession:WebUI,Call: 20 (module.getConfigData)
10:32:11.758,DEBUG,ModuleManager,Getting config: <null>/default
10:32:11.758,DEBUG,ModuleManager,Loading config file: /opt/n3uron/config/bootstrap/config.n3c
10:32:11.758,DEBUG,ModuleManager,Loaded OK
10:32:11.758,TRACE,ApiSession:WebUI,Callback: 20
10:32:13.307,TRACE,ApiSession:WebUI,Call: 21 (system.status)
10:32:13.308,TRACE,ApiSession:WebUI,Callback: 21
10:32:13.477,TRACE,ApiSession:WebUI,Call: 22 (system.errorCount)
10:32:13.478,TRACE,ApiSession:WebUI,Callback: 22
10:32:13.478,TRACE,ApiSession:WebUI,Call: 23 (system.getStandby)
10:32:13.478,TRACE,ApiSession:WebUI,Callback: 23
10:32:15.818,DEBUG,ApiManager,Handshake initiated
10:32:15.841,DEBUG,ApiManager,Handshake initiated
10:32:18.289,DEBUG,Module:Historian,Restarting in 5000 ms
10:32:18.289,DEBUG,ApiSession:?,Closing...
10:32:18.301,DEBUG,ApiSession:DerivedTags,Closing...
10:32:18.301,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":null,""quality"":32,""ts"":1722335538301}"
10:32:18.307,DEBUG,Module:DerivedTags,Restarting in 5000 ms
10:32:18.492,TRACE,ApiSession:WebUI,Call: 24 (system.status)
10:32:18.493,TRACE,ApiSession:WebUI,Callback: 24
10:32:18.530,TRACE,ApiSession:WebUI,Call: 25 (system.errorCount)
10:32:18.530,TRACE,ApiSession:WebUI,Callback: 25
10:32:18.531,TRACE,ApiSession:WebUI,Call: 26 (system.getStandby)
10:32:18.531,TRACE,ApiSession:WebUI,Callback: 26
10:32:23.299,DEBUG,ApiManager,Handshake initiated
10:32:23.314,DEBUG,ApiManager,Handshake initiated
10:32:23.542,TRACE,ApiSession:WebUI,Call: 27 (system.errorCount)
10:32:23.543,TRACE,ApiSession:WebUI,Callback: 27
10:32:23.543,TRACE,ApiSession:WebUI,Call: 28 (system.getStandby)
10:32:23.544,TRACE,ApiSession:WebUI,Callback: 28
10:32:23.761,TRACE,ApiSession:WebUI,Call: 29 (module.getConfigDef)
10:32:23.761,DEBUG,ModuleManager,Getting config definition: Historian/default
10:32:23.761,TRACE,ApiSession:WebUI,Callback: 29
10:32:23.834,TRACE,ApiSession:WebUI,Call: 30 (module.getConfigTemplate)
10:32:23.834,DEBUG,ModuleManager,Getting config template: Historian/default
10:32:23.837,TRACE,ApiSession:WebUI,Callback: 30
10:32:23.850,TRACE,ApiSession:WebUI,Call: 31 (module.getConfigData)
10:32:23.850,DEBUG,ModuleManager,Getting config: Historian/default
10:32:23.851,DEBUG,ModuleManager,Loading config file: /opt/n3uron/config/Historian/config.n3c
10:32:23.851,DEBUG,ModuleManager,Loaded OK
10:32:23.852,TRACE,ApiSession:WebUI,Callback: 31
10:32:23.861,TRACE,ApiSession:WebUI,Call: 32 (module.getConfigTemplate)
10:32:23.861,DEBUG,ModuleManager,Getting config template: Historian/auth
10:32:23.862,TRACE,ApiSession:WebUI,Callback: 32
10:32:25.692,DEBUG,ApiSession:DerivedTags,Closing...
10:32:25.692,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":null,""quality"":32,""ts"":1722335545692}"
10:32:25.700,DEBUG,Module:DerivedTags,Restarting in 5000 ms
10:32:25.701,DEBUG,Module:Historian,Restarting in 5000 ms
10:32:25.701,DEBUG,ApiSession:?,Closing...
10:32:28.556,TRACE,ApiSession:WebUI,Call: 33 (system.errorCount)
10:32:28.556,TRACE,ApiSession:WebUI,Callback: 33
10:32:28.556,TRACE,ApiSession:WebUI,Call: 34 (system.getStandby)
10:32:28.557,TRACE,ApiSession:WebUI,Callback: 34
10:32:30.706,DEBUG,ApiManager,Handshake initiated
10:32:30.714,DEBUG,ApiManager,Handshake initiated
10:32:33.073,DEBUG,ApiSession:DerivedTags,Closing...
10:32:33.073,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":null,""quality"":32,""ts"":1722335553073}"
10:32:33.083,DEBUG,Module:DerivedTags,Restarting in 5000 ms
10:32:33.125,DEBUG,Module:Historian,Restarting in 5000 ms
10:32:33.125,DEBUG,ApiSession:?,Closing...
10:32:33.572,TRACE,ApiSession:WebUI,Call: 35 (system.errorCount)
10:32:33.572,TRACE,ApiSession:WebUI,Callback: 35
10:32:33.573,TRACE,ApiSession:WebUI,Call: 36 (system.getStandby)
10:32:33.573,TRACE,ApiSession:WebUI,Callback: 36
10:32:34.303,TRACE,ApiSession:WebUI,Call: 37 (module.setConfigData)
10:32:34.303,DEBUG,ModuleManager,Setting config: Historian/default
10:32:34.314,DEBUG,ApiManager,Handshake initiated
10:32:34.315,TRACE,ApiSession:WebUI,Callback: 37
10:32:35.362,TRACE,ApiSession:WebUI,Call: 38 (module.getConfigDef)
10:32:35.362,DEBUG,ModuleManager,Getting config definition: DerivedTags/default
10:32:35.364,TRACE,ApiSession:WebUI,Callback: 38
10:32:35.377,TRACE,ApiSession:WebUI,Call: 39 (module.getConfigData)
10:32:35.377,DEBUG,ModuleManager,Getting config: DerivedTags/default
10:32:35.377,DEBUG,ModuleManager,Loading config file: /opt/n3uron/config/DerivedTags/config.n3c
10:32:35.378,DEBUG,ModuleManager,Loaded OK
10:32:35.378,TRACE,ApiSession:WebUI,Callback: 39
10:32:35.929,TRACE,ApiSession:Historian,Call: <null> (link.sfPause)
10:32:35.929,DEBUG,LinkManager,S&F pause request: Historian --> true
10:32:35.929,DEBUG,LinkManager,S&F pause status: true
10:32:35.931,TRACE,ApiSession:Historian,Call: 1 (module.getConfig)
10:32:35.931,DEBUG,TagManager,Getting configuration for module: Historian
10:32:35.932,DEBUG,TagManager,Configuration prepared for module: Historian
10:32:35.932,TRACE,ApiSession:Historian,Callback: 1
10:32:35.935,TRACE,ApiSession:Historian,Call: <null> (link.sfPause)
10:32:35.935,DEBUG,LinkManager,S&F pause request: Historian --> false
10:32:35.935,DEBUG,LinkManager,S&F pause status: false
10:32:37.834,TRACE,ApiSession:WebUI,Call: 40 (module.setConfigData)
10:32:37.834,DEBUG,ModuleManager,Setting config: DerivedTags/default
10:32:37.842,DEBUG,ApiManager,Handshake initiated
10:32:37.843,TRACE,ApiSession:WebUI,Callback: 40
10:32:38.188,TRACE,ApiSession:DerivedTags,Call: 1 (module.getConfig)
10:32:38.188,DEBUG,TagManager,Getting configuration for module: DerivedTags
10:32:38.188,DEBUG,TagManager,Configuration prepared for module: DerivedTags
10:32:38.188,TRACE,ApiSession:DerivedTags,Callback: 1
10:32:38.190,TRACE,ApiSession:DerivedTags,Call: 2 (tag.subscribe)
10:32:38.191,TRACE,ApiSession:DerivedTags,Callback: 2
10:32:38.579,TRACE,ApiSession:WebUI,Call: 41 (system.errorCount)
10:32:38.580,TRACE,ApiSession:WebUI,Callback: 41
10:32:38.580,TRACE,ApiSession:WebUI,Call: 42 (system.getStandby)
10:32:38.580,TRACE,ApiSession:WebUI,Callback: 42
10:32:39.028,TRACE,ApiSession:WebUI,Call: 43 (module.getConfigDef)
10:32:39.028,DEBUG,ModuleManager,Getting config definition: <null>/tags
10:32:39.032,TRACE,ApiSession:WebUI,Callback: 43
10:32:39.070,TRACE,ApiSession:WebUI,Call: 44 (module.getConfigTemplate)
10:32:39.070,DEBUG,ModuleManager,Getting config template: <null>/TagView
10:32:39.071,TRACE,ApiSession:WebUI,Callback: 44
10:32:39.071,TRACE,ApiSession:WebUI,Call: 45 (module.getInstalled)
10:32:39.072,DEBUG,ModuleManager,"Getting installed modules (filter = {""category"":""source""})"
10:32:39.072,TRACE,ApiSession:WebUI,Callback: 45
10:32:39.081,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:32:39.081,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":null,""quality"":4,""ts"":1722335558191}"
10:32:39.106,TRACE,ApiSession:WebUI,Call: 46 (tag.getViews)
10:32:39.107,TRACE,ApiSession:WebUI,Callback: 46
10:32:39.107,TRACE,ApiSession:WebUI,Call: 47 (module.getInstances)
10:32:39.108,DEBUG,ModuleManager,"Getting module instances (filter = {""category"":""source""})"
10:32:39.108,DEBUG,ModuleManager,"Getting installed modules (filter = {""category"":""source""})"
10:32:39.108,TRACE,ApiSession:WebUI,Callback: 47
10:32:39.120,TRACE,ApiSession:WebUI,Call: 48 (module.getConfigData)
10:32:39.120,DEBUG,ModuleManager,Getting config: <null>/tags
10:32:39.120,DEBUG,ModuleManager,Loading config file: /opt/n3uron/config/bootstrap/tags.n3c
10:32:39.121,DEBUG,ModuleManager,Loaded OK
10:32:39.121,TRACE,ApiSession:WebUI,Callback: 48
10:32:39.130,TRACE,ApiSession:WebUI,Call: 49 (module.getConfigTemplate)
10:32:39.130,DEBUG,ModuleManager,Getting config template: DerivedTags/TagSourceConfig
10:32:39.131,TRACE,ApiSession:WebUI,Callback: 49
10:32:39.161,TRACE,ApiSession:WebUI,Call: 50 (module.getConfigTemplate)
10:32:39.161,DEBUG,ModuleManager,Getting config template: DerivedTags/AggregatedTag
10:32:39.162,TRACE,ApiSession:WebUI,Callback: 50
10:32:39.170,TRACE,ApiSession:WebUI,Call: 51 (module.getConfigTemplate)
10:32:39.170,DEBUG,ModuleManager,Getting config template: DerivedTags/ExpressionTag
10:32:39.173,TRACE,ApiSession:WebUI,Callback: 51
10:32:39.203,TRACE,ApiSession:WebUI,Call: 52 (module.getConfigTemplate)
10:32:39.203,DEBUG,ModuleManager,Getting config template: DerivedTags/Alias
10:32:39.204,TRACE,ApiSession:WebUI,Callback: 52
10:32:41.914,TRACE,ApiSession:WebUI,Call: 53 (module.setConfigData)
10:32:41.914,DEBUG,ModuleManager,Setting config: <null>/tags
10:32:41.917,TRACE,ApiSession:WebUI,Callback: 53
10:32:42.018,DEBUG,main,Code length: 0.0 kb
10:32:42.025,DEBUG,main,Code length: 6.7 kb
10:32:42.026,DEBUG,Tag:/SImTag,Validating configuration...
10:32:42.027,DEBUG,Tag:/SImTag,Configuration validated OK
10:32:42.027,TRACE,Tag:/SImTag,Loading alarms/events
10:32:42.027,TRACE,Tag:/SImTag,"Tag alarms/events loaded OK, count = 0"
10:32:42.028,DEBUG,TagManager,Tag loaded (new): /SImTag
10:32:42.028,DEBUG,Tag:/DV_Random,Validating configuration...
10:32:42.028,DEBUG,Tag:/DV_Random,Configuration validated OK
10:32:42.028,TRACE,Tag:/DV_Random,Loading alarms/events
10:32:42.028,TRACE,Tag:/DV_Random,"Tag alarms/events loaded OK, count = 0"
10:32:42.028,DEBUG,TagManager,Tag loaded (new): /DV_Random
10:32:42.028,DEBUG,Tag:/DV_AVG,Validating configuration...
10:32:42.028,DEBUG,Tag:/DV_AVG,Configuration validated OK
10:32:42.029,TRACE,Tag:/DV_AVG,Loading alarms/events
10:32:42.029,TRACE,Tag:/DV_AVG,"Tag alarms/events loaded OK, count = 0"
10:32:42.029,DEBUG,TagManager,Tag loaded (new): /DV_AVG
10:32:42.029,DEBUG,Tag:/DV_SimPlusOneCron1min,Validating configuration...
10:32:42.029,DEBUG,Tag:/DV_SimPlusOneCron1min,Configuration validated OK
10:32:42.029,TRACE,Tag:/DV_SimPlusOneCron1min,Loading alarms/events
10:32:42.029,TRACE,Tag:/DV_SimPlusOneCron1min,"Tag alarms/events loaded OK, count = 0"
10:32:42.029,DEBUG,TagManager,Tag loaded (new): /DV_SimPlusOneCron1min
10:32:42.029,DEBUG,Tag:/DV_SimPlusOneOnChange,Validating configuration...
10:32:42.030,DEBUG,Tag:/DV_SimPlusOneOnChange,Configuration validated OK
10:32:42.030,TRACE,Tag:/DV_SimPlusOneOnChange,Loading alarms/events
10:32:42.030,TRACE,Tag:/DV_SimPlusOneOnChange,"Tag alarms/events loaded OK, count = 0"
10:32:42.030,DEBUG,TagManager,Tag loaded (new): /DV_SimPlusOneOnChange
10:32:42.030,DEBUG,TagManager,Group skipped: /Group
10:32:42.030,DEBUG,Tag:/Group/_r,Validating configuration...
10:32:42.030,DEBUG,Tag:/Group/_r,Configuration validated OK
10:32:42.030,TRACE,Tag:/Group/_r,Loading alarms/events
10:32:42.030,TRACE,Tag:/Group/_r,"Tag alarms/events loaded OK, count = 0"
10:32:42.031,DEBUG,TagManager,Tag loaded (new): /Group/_r
10:32:42.031,DEBUG,Tag:/Group/TempDV,Validating configuration...
10:32:42.031,DEBUG,Tag:/Group/TempDV,Configuration validated OK
10:32:42.031,TRACE,Tag:/Group/TempDV,Loading alarms/events
10:32:42.031,TRACE,Tag:/Group/TempDV,"Tag alarms/events loaded OK, count = 0"
10:32:42.031,DEBUG,TagManager,Tag loaded (modified): /Group/TempDV
10:32:42.034,TRACE,ApiSession:WebUI,Call: 54 (tag.getViews)
10:32:42.034,TRACE,ApiSession:WebUI,Callback: 54
10:32:42.034,TRACE,ApiSession:DerivedTags,Call: 3 (module.getConfig)
10:32:42.035,DEBUG,TagManager,Getting configuration for module: DerivedTags
10:32:42.035,DEBUG,TagManager,Configuration prepared for module: DerivedTags
10:32:42.036,TRACE,ApiSession:DerivedTags,Callback: 3
10:32:42.043,TRACE,ApiSession:DerivedTags,Call: 4 (tag.subscribe)
10:32:42.044,TRACE,ApiSession:DerivedTags,Callback: 4
10:32:42.337,TRACE,ApiSession:Historian,Call: <null> (link.sfPause)
10:32:42.337,DEBUG,LinkManager,S&F pause request: Historian --> true
10:32:42.337,DEBUG,LinkManager,S&F pause status: true
10:32:42.337,TRACE,ApiSession:Historian,Call: 2 (module.getConfig)
10:32:42.337,DEBUG,TagManager,Getting configuration for module: Historian
10:32:42.338,DEBUG,TagManager,Configuration prepared for module: Historian
10:32:42.339,TRACE,ApiSession:Historian,Callback: 2
10:32:42.383,TRACE,ApiSession:Historian,Call: <null> (link.sfPause)
10:32:42.383,DEBUG,LinkManager,S&F pause request: Historian --> false
10:32:42.383,DEBUG,LinkManager,S&F pause status: false
10:32:42.439,TRACE,Tag:/SImTag,"Historize, forced=false, data={""value"":null,""quality"":192,""ts"":1722335562027}"
10:32:42.439,TRACE,Tag:/Group/_r,"Historize, forced=false, data={""value"":null,""quality"":192,""ts"":1722335562030}"
10:32:43.084,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:32:43.085,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":null,""quality"":192,""ts"":1722335562027}"
10:32:43.085,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, forced=false, data={""value"":null,""quality"":192,""ts"":1722335562027}"
10:32:43.596,TRACE,ApiSession:WebUI,Call: 55 (system.errorCount)
10:32:43.596,TRACE,ApiSession:WebUI,Callback: 55
10:32:43.596,TRACE,ApiSession:WebUI,Call: 56 (system.getStandby)
10:32:43.597,TRACE,ApiSession:WebUI,Callback: 56
10:32:46.783,TRACE,ApiSession:WebUI,Call: 57 (system.status)
10:32:46.784,TRACE,ApiSession:WebUI,Callback: 57
10:32:46.839,TRACE,ApiSession:WebUI,Call: 58 (system.errorCount)
10:32:46.840,TRACE,ApiSession:WebUI,Callback: 58
10:32:46.840,TRACE,ApiSession:WebUI,Call: 59 (system.getStandby)
